total_cloud_cover_sfc,shortwave_radiation_backwards_sfc,Angle_of_incidence,Zenith,generated_power_kw
0.0,0.15819209039548024,0.3253931190637029,0.49671015117871054,2171.5436
0.0,0.9774011299435029,0.2403773383665891,0.04663548202581555,2220.5767
1.0,0.243879472693032,0.1561463008943765,0.4268637241951807,1721.9253
0.0,0.8841807909604521,0.08641654726873066,0.13173641685583795,2716.8042
0.0,0.5235404896421846,0.3603230235416554,0.4991716100760656,1566.4214
0.21,0.147834274952919,0.4448284233836576,0.40755158059290997,1786.6067
0.02,0.6751412429378532,0.09639640848375342,0.29086600831715503,2484.5189
1.0,0.396421845574388,0.22726085408735952,0.407580617266744,11.048742
0.0,0.5094161958568738,0.6012929259235209,0.5862832035697871,123.13811
1.0,0.14124293785310735,0.24611091128744295,0.43200738033829966,213.53037
0.0,0.7476459510357816,0.5325313723470007,0.33045595013259343,539.84028
1.0,0.512241054613936,0.25246096394903567,0.25214058061368005,1779.6742
0.8200000000000001,0.49811676082862527,0.40573349928702257,0.47091727313397846,70.455833
0.02,0.005649717514124294,0.5425549727364293,0.5729440682018889,1158.1569
0.0,0.9482109227871941,0.32266486685223544,0.12989548812098742,1720.9058
0.9500000000000001,0.3954802259887006,0.486084186550083,0.5962019109112747,40.214319
1.0,0.0037664783427495295,0.4621572972485755,0.5906854397767324,1088.2048
0.15,0.15065913370998119,0.5997111982734339,0.4790563232782452,0.85942029
0.0,0.0,0.7080653575107608,0.5888927007177471,423.013
0.003,0.32015065913371005,0.8816318348275215,0.9087082999507199,25.198679
0.49,0.0,0.5493337812849153,0.6394640343166145,165.62544
0.22,0.2796610169491525,0.7463097429913597,0.5210421972345614,0.86238095
0.0,0.7994350282485876,0.27757952519093615,0.10760346264232704,2578.2922
0.27,0.6054613935969868,0.3459881962661112,0.4331679980547778,2151.0257
0.0,0.7504708097928438,0.5261077367531355,0.3323029409732755,594.67845
0.0,0.935969868173258,0.1750608555620721,0.032862738953914866,2502.17
1.0,0.2033898305084746,0.7456128344080021,0.5180730392324222,0.034722222
0.0,0.0,0.8445741671217117,0.6622906544128169,47.984167
0.0,0.2711864406779661,0.612595311826262,0.40174296293634826,1143.9564
0.0,0.5687382297551788,0.6345456417487508,0.44880975791969635,14.96032
0.3,0.39265536723163846,0.14233919405355708,0.21526456497944593,487.93806
1.0,0.43785310734463284,0.06428220063343892,0.3192310261214514,399.26806
1.0,0.4990583804143126,0.06031484713245073,0.3381164101213895,1798.4442
0.12,0.41525423728813565,0.11324954672014503,0.3973702602971576,1463.1401
1.0,0.275894538606403,0.5199814528934198,0.3988513565235654,407.97437
0.23399999999999999,0.43973634651600757,0.29756429839328974,0.47303764597535036,179.49018
1.0,0.011299435028248588,0.7113050933881764,0.5542667743414713,489.34417
0.0,0.8794726930320151,0.275770151934724,0.1953165146064362,1827.1442
0.0,0.0,0.5567285521013631,0.6533260376055282,516.58973
0.0,0.3540489642184558,0.48100119567429545,0.3550867378479555,1655.2028
0.0,0.7777777777777778,0.388105364976892,0.31621322672170116,2090.5022
0.003,0.551789077212806,0.2879919681981387,0.42184174382156914,293.04333
0.49,0.2711864406779661,0.16051383899843358,0.4248059328845021,2456.0311
0.0,0.9613935969868175,0.2052619241396242,0.0015484660076088286,2368.7947
0.1,0.7344632768361583,0.2797695039162899,0.10581416570304628,322.64611
1.0,0.41054613935969875,0.2927054156457904,0.09929470063808135,1792.7756
0.0,0.8069679849340867,0.2279489995661474,0.305266897580198,2742.1568
1.0,0.00847457627118644,0.44384854202282575,0.5744409114483627,606.67472
1.0,0.2664783427495292,0.04478466707326793,0.31995001355571784,325.59282
1.0,0.3220338983050848,0.511874300209263,0.431005063990496,136.06338
1.0,0.4246704331450094,0.10312262143850082,0.32244948935521767,1133.0727
0.4,0.5508474576271186,0.5121686998036349,0.4122021643813808,987.39323
0.43,0.11958568738229756,0.24928295154582064,0.45524148055271485,2133.7886
0.0,0.40301318267419967,0.4974875305433216,0.32689420547515846,1684.0058
1.0,0.014124293785310734,0.36070326423490495,0.4864065407718763,1516.1773
0.0,0.9896421845574388,0.23685961780994436,0.06721082031865014,2330.2408
1.0,0.0,0.9520995809817631,0.6955121959495937,4.4325137
0.0,0.6393596986817326,0.37746067849069226,0.19843901407247852,2293.7316
0.006,0.29284369114877595,0.22451404072119852,0.34697959732782746,2016.125
1.0,0.0,0.9491130844050388,0.6945276141975387,35.513506
0.0,0.014124293785310734,0.4418701333148658,0.5717519474108435,1506.1077
0.03,0.06120527306967986,0.5923102093005005,0.5189129616125325,897.60474
0.0,0.7184557438794728,0.22121257288642238,0.34775825720474285,2689.2852
1.0,0.0,0.9411608002949615,0.7062135654226662,1.4114583
0.3,0.6224105461393596,0.055637580363395035,0.31486338276581616,904.55361
1.0,0.1327683615819209,0.7516224069485796,0.5223915081587859,2.4302326
1.0,0.2033898305084746,0.31028549285293233,0.47150453850710616,2115.8841
1.0,0.5677966101694916,0.2741407489238611,0.36289999723455946,1493.7461
0.0,0.7080979284369116,0.03734604001480236,0.2886689692610489,2679.2458
1.0,0.0,0.8291969121445882,0.6980845886733357,64.233889
0.0,0.08097928436911489,0.7188260003148338,0.5000959502160716,561.03356
1.0,0.30885122410546145,0.1604304749823578,0.4277136928669225,300.97901
0.0,0.41054613935969875,0.41242323465256414,0.5141351007049036,12.891445
0.59,0.6308851224105462,0.5103027523515125,0.4043055532982017,480.18018
0.0,0.5856873822975519,0.6506823686163001,0.4351953162164701,34.655278
0.054000000000000006,0.7429378531073447,0.09207907372223595,0.1800321118147922,2680.6229
1.0,0.11299435028248588,0.3487087203185631,0.5181293508652808,1537.6594
0.37,0.9133709981167608,0.3112004780376189,0.17056725834596356,1357.6467
0.0,0.7372881355932204,0.5272280907650508,0.33155413086933705,571.91245
0.0,0.8606403013182675,0.06212521291841571,0.15826219536461392,2852.2145
0.0,0.9595103578154426,0.2146944348870333,0.0693621903062338,2307.3971
1.0,0.0,0.7198361580747065,0.6385925636897624,93.382289
0.0,0.9811676082862524,0.2072298391783173,0.0002659918329250277,2508.1414
0.1,0.6770244821092278,0.5195080840666116,0.3407778733390112,635.89139
1.0,0.1713747645951036,0.6145804985792861,0.42807216117569225,1131.3669
0.8300000000000001,0.2382297551789077,0.8732683719386518,0.9260517950116711,16.101307
0.0,0.4792843691148776,0.3405590245855999,0.3210419063257569,2467.4836
1.0,0.0,0.815721963444549,0.694641917868151,45.047
1.0,0.15442561205273073,0.21759607441147236,0.30369730906374537,327.36518
0.0,0.6355932203389831,0.37318902554728484,0.20213702511181716,1524.7286
0.0,0.992467043314501,0.2301404119455886,0.07614357267397473,2466.7831
0.6,0.480225988700565,0.32774691609723194,0.13409514519371354,1545.546
0.4,0.5706214689265537,0.34673421386433223,0.4481271250515494,294.9493
0.24,0.18361581920903958,0.4885402311144722,0.455016188849106,91.448095
1.0,0.5715630885122411,0.22586267657626014,0.057802694066686366,716.38
0.64,0.307909604519774,0.4640526473342298,0.37883255749069444,1255.5147
1.0,0.32015065913371005,0.6548656185464252,0.4449817684651586,33.983056
0.0,0.6431261770244822,0.04915026423025281,0.287640028433535,2847.8031
0.0,0.0,0.7846938970207389,0.735499716142572,9.8678295
1.0,0.0,0.9420915726409299,0.7004248325573643,27.778667
0.0,0.5009416195856874,0.12129008962978002,0.3996628294681115,2371.286
1.0,0.010357815442561206,0.3608677187801013,0.4883151103209755,1020.2754
1.0,0.30885122410546145,0.34164172184903047,0.3494506417606329,394.44308
0.36,0.5781544256120528,0.01904033787843755,0.2873983753682854,1715.4383
1.0,0.467984934086629,0.09800588455111761,0.303638820132071,860.72365
0.0,0.40301318267419967,0.746287881887317,0.5236632494247844,1.7288194
0.0,0.25423728813559326,0.6157157999196156,0.409731951116588,1072.3156
0.0,0.9538606403013183,0.31887834887894506,0.15887374529880757,2032.6315
0.015,0.60075329566855,0.16951111272449507,0.3661245587118971,1034.8822
0.28,0.37193973634651606,0.12652678688668875,0.35778374253255396,2848.8113
0.0,0.0,0.8440282757576664,0.6639434320060162,43.228766
1.0,0.059322033898305086,0.31231702311056836,0.47554695124004354,2196.6532
0.1,0.620527306967985,0.045582125707113404,0.27132954873024673,2486.9308
0.1,0.5715630885122411,0.245947194777191,0.051919171910199985,2320.8264
0.0,0.5630885122410547,0.6552107474392741,0.462342483159068,27.397222
0.0,0.5348399246704332,0.09196480555325859,0.2635759708207267,2704.2585
0.0,0.2532956685499059,0.752542711074762,0.5296016467389769,0.082083333
0.081,0.5018832391713748,0.10525727299250565,0.37471097600454994,2554.0569
1.0,0.00847457627118644,0.4468413415876383,0.5781590241053993,1216.1169
0.1,0.4067796610169492,0.42888810712608094,0.2428378771828019,1311.5255
0.29,0.435969868173258,0.259240807443076,0.4566961149192409,2268.1099
0.0,0.44538606403013187,0.13448075066250173,0.40722188695936146,2612.9506
0.0,0.532015065913371,0.5167157755118669,0.47168381783366564,165.79746
1.0,0.05084745762711865,0.24850017641410455,0.4440685045423648,639.75016
0.49,0.4293785310734463,0.2933889462853858,0.4848798206491207,572.45861
0.0,0.9670433145009416,0.2171497753491191,0.09198072026291579,2154.3533
0.79,0.0,0.7152624197937131,0.5982252268182974,291.58536
0.0,0.7542372881355932,0.3768808714518457,0.3342215297107014,1475.6098
1.0,0.2909604519774011,0.34601128742839454,0.43567061783762984,320.20786
0.0,0.7815442561205274,0.2977542363519685,0.10359882288179159,2326.3439
1.0,0.01977401129943503,0.35910848948430674,0.4738127914570818,65.507917
0.02,0.0,0.8466037632188038,0.6003961924952232,159.32631
0.054000000000000006,0.519774011299435,0.1889977632383423,0.4133667572492239,2003.9314
0.0,0.9020715630885123,0.22631646626914098,0.029573039200801593,2465.7064
0.0,0.7711864406779662,0.25495950914642973,0.13373656847172474,2612.2005
0.0,0.0,0.8434691506635835,0.5958575634242854,109.69019
1.0,0.0,0.4815469767572572,0.5478075689574251,306.21257
0.0,0.3785310734463277,0.193930347682358,0.4068133588466981,2547.7544
0.22,0.5329566854990584,0.14120966126221832,0.26485895995820086,185.99861
0.0,0.5894538606403014,0.6502846695791935,0.4347380473274114,21.213784
1.0,0.2504708097928437,0.21453993957200615,0.04621397143017153,815.75667
0.027000000000000003,0.8691148775894539,0.17888072932158505,0.06768309540411158,2553.3159
0.0,0.7693032015065914,0.09998753382630468,0.1707189013361017,2731.1986
1.0,0.1694915254237288,0.020993968971850435,0.2069627414212191,455.46878
1.0,0.23446327683615822,0.6386187887415962,0.47483782037427513,1.2578231
0.0,0.35122410546139365,0.478926486130832,0.35808696527178585,1762.0738
1.0,0.0,0.8318977807146705,0.607426130236493,122.06195
1.0,0.12711864406779663,0.31982270276452246,0.4885822675960053,670.53556
1.0,0.20527306967984937,0.030971218221822854,0.2784859775948363,2644.3247
1.0,0.05273069679849342,0.35225161041175995,0.4301197074371712,1602.8818
0.21,0.44161958568738235,0.4751560352631128,0.31576060153219143,1248.6502
1.0,0.3069679849340866,0.46874369075558087,0.3378314730784364,1886.5753
0.045,0.1534839924670433,0.3320631819805541,0.5049827302711002,2134.9536
1.0,0.0,0.4802423006387687,0.5316405560806722,81.04899
1.0,0.47175141242937857,0.16087193864335123,0.08976545875157535,897.73583
1.0,0.516949152542373,0.47076890954196826,0.541492977773149,454.60693
0.0,0.467984934086629,0.48405541331953816,0.30122749331408905,1880.3645
1.0,0.20621468926553674,0.13402123483643158,0.3792914074058642,1197.0767
0.56,0.17890772128060264,0.3231563641925628,0.4935867030970017,2311.6304
0.0,0.9322033898305085,0.1768329792614929,0.03096978994279298,2521.1361
0.021,0.448210922787194,0.5019938277000856,0.3066463925514915,1648.235
0.07,0.9453860640301318,0.17807058751480434,0.033824752687538845,1011.8619
1.0,0.031073446327683617,0.35635580577123166,0.45466211127570755,495.7582
0.099,0.7758945386064031,0.1402030918791443,0.24357247612061075,1813.1736
0.0,0.3860640301318267,0.4917373136619976,0.3382070797102501,1741.4426
0.0,0.07721280602636536,0.7310557059173094,0.507341892261852,441.90694
0.48,0.3775894538606403,0.7499804488605016,0.5349813817009997,1.3004002
1.0,0.1450094161958569,0.37571887360611367,0.5336503022664444,6.3768116
0.74,0.4312617702448211,0.2612075178730092,0.15813205432958624,2409.753
0.05,0.0,0.8343604421440782,0.7169547135126932,4.7921769
0.87,0.12335216572504709,0.29514296692076813,0.3826729060522033,112.96528
0.021,0.21563088512241055,0.31129328381108673,0.4735420204080838,1818.556
0.76,0.002824858757062147,0.35863187160711124,0.5146243334247107,335.80854
1.0,0.3032015065913371,0.2906757601665764,0.09965904132954936,1794.7279
0.0,0.0,0.9649267979785904,0.6921407797326258,10.311667
0.0,0.06685499058380415,0.7328543988747285,0.5143431727755544,426.06139
0.0,0.9227871939736347,0.1593754413046017,0.04974515259427095,2449.4839
1.0,0.09981167608286254,0.33096280581109916,0.5037230861134602,1249.8033
0.1,0.7372881355932204,0.2866386072228008,0.10128729043193982,2480.33
0.0,0.5922787193973634,0.4944358748124835,0.44319830777083646,594.12119
0.78,0.0,0.955971210502147,0.6810400792016387,26.765556
0.0,0.1177024482109228,0.2491056534959597,0.45613413692945526,2222.6927
0.0,0.8465160075329567,0.25393602434175655,0.2496481607078531,2159.4315
0.0,0.44538606403013187,0.4780480803332747,0.5782925530535221,112.26474
0.0,0.08851224105461394,0.7275634433246662,0.5012202043319953,499.90583
0.024,0.9708097928436913,0.24690464666224138,0.04795880088077428,2281.8972
1.0,0.0,0.7190932453131481,0.6329354625412499,27.660556
1.0,0.34745762711864414,0.12266687261065215,0.39459393327395853,760.83998
0.0,0.940677966101695,0.3162770980600359,0.1319284076323304,1824.1186
0.0,0.9811676082862524,0.23959263755748939,0.0470527916092216,2178.7681
0.084,0.615819209039548,0.3935987117649248,0.20593993497501603,2044.5083
0.7000000000000001,0.0,0.48004740003132595,0.5742128642421033,65.334722
0.0,0.0,0.847313209913056,0.6018658240237171,85.435
0.1,0.32015065913371005,0.4648151392297154,0.3801147335290259,1161.8054
0.1,0.5612052730696799,0.38745747209363474,0.33107108673745045,1220.4851
0.0,0.8559322033898306,0.20665468939446466,0.05554802435022335,2553.3528
1.0,0.7862523540489642,0.3211853952161688,0.1549224087043022,761.53835
0.0,0.8587570621468926,0.15496668352474208,0.16748713037969773,1552.9784
0.1,0.1967984934086629,0.48924224656031856,0.297164039382222,1798.4038
0.29,0.18832391713747648,0.6187358643615695,0.48463711958942035,49.022101
1.0,0.19868173258003766,0.17402335657661563,0.3770869601131235,146.5776
0.066,0.6365348399246704,0.22593200096207178,0.38698971264254167,2125.9102
1.0,0.7617702448210923,0.11824141997136062,0.0977184808463972,2813.4818
0.0,0.0,0.548627201898838,0.6378169664862848,417.20592
1.0,0.0,0.4790094599215349,0.5794545982107175,39.840833
0.0,0.002824858757062147,0.35935344073740405,0.5130628578308165,1353.1714
0.0,0.0,0.8068002746765861,0.7155029069242973,18.324837
0.68,0.35122410546139365,0.1741984744542845,0.3603277851995159,1039.8482
0.02,0.7306967984934087,0.2934271544392888,0.15657321679068884,665.04427
0.0,0.7834274952919021,0.29770266722062383,0.10302439544068567,2331.8425
0.0,0.26930320150659137,0.6136180670791511,0.40335125497199964,1126.8697
0.17,0.3700564971751412,0.1707630235860393,0.34337906784127936,527.46083
1.0,0.28531073446327687,0.22504116733470364,0.44900026704886176,296.76639
0.0,0.935969868173258,0.192154618639818,0.09812372945918454,2304.7931
0.0,0.3954802259887006,0.4901727219956772,0.3408806400362303,1757.7222
0.12,0.5800376647834276,0.3256364415500263,0.13067271152275048,1386.7619
1.0,0.696798493408663,0.018577274394738136,0.24359340890632122,2599.7489
1.0,0.11299435028248588,0.7461210435740819,0.5329098670836769,0.64739583
1.0,0.2900188323917138,0.40765425643771674,0.4816189046056638,140.78346
1.0,0.6789077212806027,0.4291224120130263,0.2409852849924692,1298.405
